entity,CM,ARR,CHD,VD,IHD,CCD,VOO,OTH
Q8TE12,0.0,0.0,2.718958351449775e-05,0.0,2.396400416349163e-05,0.0,0.0,0.0
Q9Y5T4,2.8927469407060106e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O43236,0.0,0.0,5.4335343595624054e-05,0.0,0.0,0.0,0.0,0.0
Q9NPD8,1.4470952768120735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P49336,4.577550826045367e-05,0.0,0.0016610338077870058,0.0,0.0,0.0,0.0,0.0
P02652,0.00011555752650843405,9.973297627418928e-05,0.0,0.0,0.00032256256910800094,0.0,0.0,0.00010023879470030831
O94923,0.0,0.0,0.0,0.0,5.9824087394804415e-05,0.0,0.0,0.0
P24158,0.0004545440665423531,0.0,5.4001857513188455e-05,0.0004750313115507557,0.0007099532728097294,0.0,0.0,0.004498024925964079
P17096,0.000318918595836296,0.0,0.0,0.0,0.0003084978153026957,0.0,0.0,0.0004617050500700882
O96008,0.0,0.0,0.0,0.0,9.483054672918929e-05,0.0,0.0,0.0
P54819,0.0004599160887296244,3.331104011337083e-05,0.0,0.0,5.9789338772332506e-05,8.76195498968139e-05,0.0,0.0
Q8WUD6,0.0016712062589327422,0.00010518758350932564,0.0,0.00017214435906914326,0.00021564526469380378,0.0,0.0,0.0014926097978834865
Q86Z14,0.0,0.0,0.0,0.0,1.1988176024040348e-05,0.0,0.0,0.0
P08253,0.007586356840711787,0.0009949098519820793,0.0013596640643886082,0.0036369434720340105,0.008868207085913214,0.0011918228915119894,0.0006988854810730731,0.005531425854124205
Q9NQX0,0.0,3.33267667616871e-05,0.00013549650622351933,0.0,0.0,0.0,0.0,0.0
O75081,0.0,0.0,0.0,0.0,1.1988176024040348e-05,0.0,0.0,0.0
Q14624,1.4469580499614476e-05,0.0,0.0,0.0,9.482917457095955e-05,0.0,0.0,0.0
P39023,0.00011534520976523806,0.0,0.0,0.0,0.0,0.0,0.0,0.000168163201529738
Q6ZUK4,7.221061702911959e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q99623,0.0004025413807802452,0.0,0.0,0.0001295740031307158,0.00021617932082213794,0.0,0.0003408219857723405,0.00010018350696293685
O60496,0.0,0.0,0.0,0.0,3.798494419958209e-05,0.0,0.0,0.0
Q9UBM1,2.892048502484648e-05,6.657987361369225e-05,0.0,0.0,0.0,0.00017486475866131885,0.0,0.0
P45877,0.0,0.0,0.0,0.0,7.186491510789372e-05,0.0,0.0,4.220352099163867e-05
Q8N335,0.0,0.001820011092209431,0.0,0.0,0.0,0.002580430551424523,0.0,6.660718901752012e-05
O00541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.690158554055794e-05
